,artist_name,end_time,ms_played,track_name,track_id
239,kurtains,2022-05-06 23:47,114629,upside down,1HIrapG2x5sw0CTJu7VHAH
240,login,2022-05-06 23:51,240000,2EYES,2kwB2g4CWFdLUSugJ2CjYk
241,Kidswaste,2022-05-06 23:54,212072,Need You,6jilgLoqm0HI7zbdYaGFqG
242,Jutes,2022-05-06 23:57,157253,Say It First,6RJPnOPYoM9SnxoSBjM632
243,Yung Pinch,2022-05-07 00:00,204275,Beach Ballin' (feat. blackbear),3xmsmrufmGULmdWToT78jD
244,23:59,2022-05-07 00:04,223273,The Songs I Never Knew,3Z7O3m8q6A1Z0sg9crrq6q
245,Hotel Ugly,2022-05-07 00:07,164571,Shut up My Moms Calling,3hxIUxnT27p5WcmjGUXNwx
246,GUBBAY,2022-05-07 00:10,180062,Unsatisfied Love,1UHD61MICtgXcL3lt9o87X
247,Sub Urban,2022-05-07 00:13,209829,Cradles,5sSYvDVyP0CP9TUiqy3fuF
248,Stateless,2022-05-07 00:18,313800,Bloodstream,5I2UElY0XPnPhQhBTxBcq3
249,ieuan,2022-05-07 00:21,180000,Honey Lavender,3INaxVro3sA19QpUphRAgs
250,Lui Joseph,2022-05-07 00:25,206628,Knock Knock!,6DRhRvL1RY9bIfl2Bp0mF2
251,Still Woozy,2022-05-07 00:28,194133,Kenny,6FmnMoph4yx7zjhuBcrHDv
252,American Dead Cross,2022-05-07 00:32,207668,Steamin' Tea and Malibu,6EI7M7wPGGWQvT8HCgfPpy
253,Rejjie Snow,2022-05-07 00:35,188293,ACID TRIP,7Es2OBtD2DPHfz6gqSWH8Z
254,Glass Animals,2022-05-07 00:39,266498,Young And Beautiful,7Lx7cE37O7qL4JYBsBqQVs
255,Glass Animals,2022-05-07 00:44,265893,Hazey,0Zg4tjgfqw9qzq7lXX2sUM
256,Glass Animals,2022-05-07 00:48,271906,Cocoa Hooves,4Qw1VBxYRX2ieU9CADu8Co
257,Pogo,2022-05-07 00:51,164703,Forget,26xgfuQnTaa5UQJhdQACz6
258,47stillstanding,2022-05-07 00:55,208201,Participate,4URBRgfQISjxG902bk3XxV
259,Kanye West,2022-05-07 00:56,8846,I Thought About Killing You,0yhxBvedRdGxsPZHJNI4VA
260,Gunna,2022-05-07 00:58,134164,DOLLAZ ON MY HEAD (feat. Young Thug),3nS9a01VvXHQriLqJYwRqG
261,Gunna,2022-05-07 01:51,63591,DOLLAZ ON MY HEAD (feat. Young Thug),3nS9a01VvXHQriLqJYwRqG
262,A$AP Rocky,2022-05-07 01:54,158205,Sundress,2aPTvyE09vUCRwVvj0I8WK
263,Travis Scott,2022-05-07 01:57,190557,BUTTERFLY EFFECT,2cYqizR4lgvp4Qu6IQ3qGN
264,Playboi Carti,2022-05-07 02:03,168783,Location,3yk7PJnryiJ8mAPqsrujzf
265,Playboi Carti,2022-05-07 02:07,240459,Flex,2xyBvir9n474qfsOkxXMgx
266,Don Toliver,2022-05-07 02:09,153364,I Gotta,6Oa7tw2GMO4h3JH1jejwDE
267,Playboi Carti,2022-05-07 02:50,87647,Yah Mean,5MUxrNd7Gr2HksLcAlB0IO
268,Joyner Lucas,2022-05-07 02:54,3385,Your Heart,2DTpP3caqX3QdJIEoS83mD
269,J. Cole,2022-05-07 02:54,241160,Power Trip (feat. Miguel),2uwnP6tZVVmTovzX5ELooy
270,J. Cole,2022-05-07 02:54,673,Power Trip (feat. Miguel),2uwnP6tZVVmTovzX5ELooy
271,Joyner Lucas,2022-05-07 02:57,198620,Your Heart,2DTpP3caqX3QdJIEoS83mD
272,Kanye West,2022-05-07 03:01,227893,Everything I Am,0NrtwAmRAdLxua31SzHvXr
273,Lil Uzi Vert,2022-05-07 03:05,243976,Sanguine Paradise,3XiNC94b4Tq1xwv70sQJGN
274,Drake,2022-05-07 03:09,242965,Knife Talk (with 21 Savage ft. Project Pat),2BcMwX1MPV6ZHP4tUT9uq6
275,Childish Gambino,2022-05-07 03:15,326933,Redbone,0wXuerDYiBnERgIpbb3JBR
276,Travis Scott,2022-05-07 03:21,339066,90210 (feat. Kacy Hill),51EC3I1nQXpec4gDk0mQyP
277,Juice WRLD,2022-05-07 03:25,240050,Robbery,6iaSML1PIYq936g62BDtBq
278,Kanye West,2022-05-07 03:28,181573,Waves,3nAq2hCr1oWsIU54tS98pL
279,BlocBoy JB,2022-05-07 03:31,181263,Look Alive (feat. Drake),4qKcDkK6siZ7Jp1Jb4m0aL
280,Kid Cudi,2022-05-07 03:36,294213,Mr. Rager,2ncLdwTd8qzkxiJjlbiOgC
281,J. Cole,2022-05-07 03:40,239266,Wet Dreamz,4tqcoej1zPvwePZCzuAjJd
282,Metro Boomin,2022-05-07 03:43,208293,10 Freaky Girls (with 21 Savage),0AluA5RNsa4Cx6XRhf2hWZ
283,Yeat,2022-05-07 03:46,160052,Monëy so big,7BbaIYAdi3pg4MGl6PHwPv
284,Nigo,2022-05-07 03:49,200425,Heavy (with Lil Uzi Vert),02WDt2eCNOU2mt0DF5w678
285,"Tyler, The Creator",2022-05-07 03:52,199500,"Come On, Let's Go (with Nigo)",6f44p3Kc4ayD9VtbC9Clkr
286,Tinie Tempah,2022-05-07 03:56,219560,Written in the Stars (feat. Eric Turner),61HQWI1Woxup7CnGwVUsdI
287,Travis Scott,2022-05-07 04:00,240000,MAFIA,08F16baYbciTva9P4BvpiI
288,FlexxBrothers,2022-05-07 04:03,185318,Skrilla Remix,6qn1PtmFWmwflcvGfldKXJ
289,Drake,2022-05-07 04:07,227880,"Hold On, We're Going Home",2aSC2xhRxOLiiZZVjhbylH
290,Juice WRLD,2022-05-07 04:11,259672,Sometimes,3i6sCTU7ENlnHpHvrHUitW
291,Kap G,2022-05-07 04:15,223920,Marvelous Day (feat. Lil Uzi Vert & Gunna),4kfEy7h6bWBS5OaDpccTap
292,Lil Tjay,2022-05-07 04:17,135264,In My Head,1HvTxgCj0mTzQlEo0zLvFb
293,Polo G,2022-05-07 04:20,190509,Black Hearted,25qk9xa71F1POdI4vj7rbi
294,"Tyler, The Creator",2022-05-07 04:24,195320,NEW MAGIC WAND,0fv2KH6hac06J86hBUTcSf
295,J. Cole,2022-05-07 04:28,266291,l e t . g o . m y . h a n d (with Bas & 6LACK),0GAyuCo975IHGxxiLKDufB
296,Drake,2022-05-07 04:32,238614,Nonstop,0TlLq3lA83rQOYtrqBqSct
297,French Montana,2022-05-07 04:36,233901,Unforgettable,3B54sVLJ402zGa6Xm4YGNe
298,Gunna,2022-05-07 04:39,178983,Drip or Drown Remix (feat. Lil Yachty),4rTwXrxC6fyn3g5y3DGTIJ
299,Yeat,2022-05-07 04:42,157779,Gët Busy,20O48JTG6O46tPAuZbliRA
300,Moneybagg Yo,2022-05-07 04:44,166326,Hard For The Next (with Future),4ELmykSaWrdjQS5iADqHxS
301,David Burns,2022-05-07 04:46,90357,Average,7fZnVsWpmS61d0jCDKG4ag
302,Lil Uzi Vert,2022-05-07 04:49,199993,Erase Your Social,4uhvMW7ly7tJil31YYscAN
303,Kanye West,2022-05-07 04:53,226652,Praise God,0WSEq9Ko4kFPt8yo3ICd6T
304,J. Cole,2022-05-07 04:58,296520,She Knows (feat. Amber Coffman & Cults),0Fs9cdPDhptWEDJmiCbkEW
305,Yeat,2022-05-07 05:01,167186,Poppin,3wn8nOygkHLUQ9dlXM1rKW
306,Trippie Redd,2022-05-07 05:04,199436,6 Kiss,7tgjDlQsMR8RvkdlNCJA58
307,DDG,2022-05-07 05:07,170232,Moonwalking in Calabasas (feat. Blueface) - Remix,73xjJ1TIE6WP3HNKczQE4F
308,Drake,2022-05-07 05:11,252378,IMY2 (with Kid Cudi),7F9cT6hIRhnFCYP6GKS0tf
309,J. Cole,2022-05-07 05:16,264746,Deja Vu,6I6NX6tjGsxFAsIfGzY9lJ
310,Mac Miller,2022-05-07 05:21,347986,2009,6dFn6my1sHK2bcf23GlHwM
311,Juice WRLD,2022-05-07 05:25,227527,Cigarettes,1CfuBY3BDdKpooQ9L5zgUc
312,"Tyler, The Creator",2022-05-07 05:27,121572,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),5B0kgjHULYJhAQkK5XsMoC
313,Dreamville,2022-05-07 05:30,178291,Heaven’s EP (with J. Cole),19h1LNf7idduUW3jBeswB8
314,J. Cole,2022-05-07 05:33,148421,a m a r i,2cnKST6T9qUo2i907lm8zX
315,YXNG K.A,2022-05-07 05:36,169852,IT IS WHAT IT IS (with J.I the Prince of N.Y feat. Lil Tjay) - Remix,1NdEK4WbvCYcXcI8XAxUKX
316,Lil Tjay,2022-05-07 05:39,189886,Hood Rich,5fE4atLXhuXBOyZ05xV20o
317,Lil Skies,2022-05-07 05:42,182337,Magic,5NqOsPI4rA9Bl6LcCftzI2
318,Travis Scott,2022-05-07 05:46,270714,STARGAZING,7wBJfHzpfI3032CSD7CE2m
319,PnB Rock,2022-05-07 05:51,249240,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",5de7ci7TFqbQ1PFgKAD7MR
320,Kanye West,2022-05-07 05:55,243440,I Wonder,7rbECVPkY5UODxoOUVKZnA
321,Kanye West,2022-05-07 05:59,271600,Can't Tell Me Nothing,0mEdbdeRFQwBhN4xfyIeUM
322,Kanye West,2022-05-07 06:03,203493,Homecoming,4iz9lGMjU1lXS51oPmUmTe
323,A$AP Rocky,2022-05-07 06:06,222333,Pharsyde (feat. Joe Fox),6J9FgTr3z44Bw6ABeVL415
324,Pop Smoke,2022-05-07 06:09,190534,Hello (feat. A Boogie Wit da Hoodie),2r6OAV3WsYtXuXjvJ1lIDi
325,J. Cole,2022-05-07 06:14,276093,Rich Niggaz,6lKCaafKm88sVfYz2u7S4B
326,Nardo Wick,2022-05-07 06:18,225664,Me or Sum (feat. Future & Lil Baby),2HHLfzE7PkljuqyYU4vwmh
327,Diplo,2022-05-07 06:21,176874,Wish - Trippie Mix,6IpvkngH89cA3hhPC84Leg
328,J. Cole,2022-05-07 06:26,292799,No Role Modelz,68Dni7IE4VyPkTOH9mRWHr
329,Internet Money,2022-05-07 06:29,174729,Blastoff (feat. Juice Wrld & Trippie Redd),7dH9TPjTWQ60wOJkmYay8a
330,Playboi Carti,2022-05-07 06:32,181812,Magnolia,1e1JKLEDKP7hEQzJfNAgPl
331,Juice WRLD,2022-05-07 06:36,248431,Empty,3T06rGO2dVEntMvym0vpQu
332,Eminem,2022-05-07 06:42,404106,Stan,3UmaczJpikHgJFyBTAJVoz
333,YoungBoy Never Broke Again,2022-05-07 06:45,157845,No Where,2f2WskmLwsLtGkjntD8NG7
334,Travis Scott,2022-05-07 06:48,145588,SKELETONS,6NMtzpDQBTOfJwMzgMX0zl
335,Lil Baby,2022-05-07 06:51,213287,Ready (feat. Gunna),4F6yN5FsFW10Ucx7cLCzBh
336,Post Malone,2022-05-07 06:55,218146,rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt
337,Future,2022-05-07 06:58,184893,Worst Day,70pwY1UfPmSVE3ybPjFy0p
338,J. Cole,2022-05-07 07:02,271813,New York Times (feat. 50 Cent & Bas),2O1vTF3y8Jq1XSrgSto6YL
339,JAY-Z,2022-05-07 07:06,219333,Ni**as In Paris,4Li2WHPkuyCdtmokzW2007
340,Metro Boomin,2022-05-07 07:21,603,10AM/Save The World (feat. Gucci Mane),00KjOnN3U40e3lXFUOue7h
341,Metro Boomin,2022-05-07 07:21,3459,Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz
342,A$AP Rocky,2022-05-07 07:21,211287,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",2N3U8uTYhjX2KwGT0pf5x0
343,Outkast,2022-05-07 07:21,25518,Ms. Jackson,0I3q5fE6wg7LIfHGngUTnV
344,Metro Boomin,2022-05-07 07:25,226320,10AM/Save The World (feat. Gucci Mane),00KjOnN3U40e3lXFUOue7h
345,Metro Boomin,2022-05-07 07:28,166093,Overdue (with Travis Scott),6LyAwkJsHlW7RQ8S1cYAtM
346,Metro Boomin,2022-05-07 07:30,168346,Don't Come Out The House (with 21 Savage),2Grb4G6t9VIqo6moKUloom
347,Metro Boomin,2022-05-07 07:34,211920,Dreamcatcher (feat. Swae Lee & Travis Scott),22ykS8KWpd2r4zcRZ0XMK5
348,Metro Boomin,2022-05-07 07:37,203266,Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz
349,Metro Boomin,2022-05-07 07:41,201281,10 Freaky Girls (with 21 Savage),0AluA5RNsa4Cx6XRhf2hWZ
350,Metro Boomin,2022-05-07 07:44,184360,Up To Something (feat. Travis Scott & Young Thug),4RGacGFT2ztXhGgzeaYzIR
351,Metro Boomin,2022-05-07 08:06,35022,Only 1 (Interlude) (with Travis Scott),4cEqoGTqPRZy76Yl3ymj3V
352,Sweet Medicine,2022-05-07 08:08,154567,Walking On Ice,4PZQsBL3KVJIvSX4uLQAqI
353,Atlis,2022-05-07 08:11,141600,Kaeritai,0HYLYCZN3tutLhf9S82Bnt
354,colours in the dark,2022-05-07 08:13,141000,one year has passed (look at all we've been through),4MrNe6NofqZExVXkbkTysk
355,Essentialx,2022-05-07 08:15,126396,quality time.,5q64oil6sAziaRcQjFUGor
356,colours in the dark,2022-05-07 08:18,176000,Mantra,7A2rfBmXIMOAtX7IKyXYbS
357,Banks,2022-05-07 08:20,125806,Nightime,5zjChBDq0TcRevwMiA6HDc
358,Prithvi,2022-05-07 08:23,164571,Living In The Past,4BZxAsmLUGDR5Zf2TczKSf
359,LoFiPøwder,2022-05-07 08:26,174545,Ambient Love,1axXNaLkJm3R92KQCqQlU0
360,v i v,2022-05-07 08:28,142307,Reminiscence,2BJ03T4tAw9jyKeMpxL14i
361,after noon,2022-05-07 08:31,167619,Starlight Lullaby,6UW0hDCSIOuyyroWo5H6Gc
362,Su-Zuum,2022-05-07 08:32,33978,yami ni ochiru,10W0PVAE0OMFhR9iUE8UCf
363,Kanye West,2022-05-07 09:07,195093,Good Morning,6MXXY2eiWkpDCezVCc0cMH
364,Kanye West,2022-05-07 09:17,167600,Champion,4UQMOPSUVJVicIQzjAcRRZ
365,Kanye West,2022-05-07 09:23,311866,Stronger,0j2T0R9dR9qdJYsB7ciXhf
366,Kanye West,2022-05-07 09:27,243440,I Wonder,7rbECVPkY5UODxoOUVKZnA
367,Kanye West,2022-05-07 09:30,207000,Good Life,4ZPdLEztrlZqbJkgHNw54L
368,Kanye West,2022-05-07 09:35,271600,Can't Tell Me Nothing,0mEdbdeRFQwBhN4xfyIeUM
369,Kanye West,2022-05-07 09:38,204306,Barry Bonds,7387VaiHpOsSIZ5nmjseya
370,A$AP Rocky,2022-05-07 09:43,291611,D.M.B.,7IBLt4Qarf4JDLxIQDv2O5
371,Kanye West,2022-05-07 09:48,313226,Drunk and Hot Girls,7DRuzSlhjKadgdsQRYZ0tr
372,Kanye West,2022-05-07 10:09,237506,Flashing Lights,5TRPicyLGbAF2LGBFbHGvO
373,Kanye West,2022-05-07 10:13,227893,Everything I Am,0NrtwAmRAdLxua31SzHvXr
374,Kanye West,2022-05-07 10:14,59264,The Glory,0lWjRSzq5chA9fps3pM8Zr
375,Pop Smoke,2022-05-07 11:52,25774,Meet the Woo,4kdKKsPHWsyNrvFsZrcg52
376,JACKBOYS,2022-05-07 11:53,8080,GATTI,40mjsnRjCpycdUw3xhS20g
377,Dezzie,2022-05-07 11:56,189041,Uno Uno,5hWqNyZNS3ABGDKNraRURJ
378,Mulii,2022-05-07 11:59,190000,Lyca Sims,3WPBktYnELfpuMTQqgPuPH
379,namesbliss,2022-05-07 12:01,22453,Story of John,3ucRXjehUHT1zf6ors2sEI
380,Bundles,2022-05-07 12:01,100913,One Foot In,2IQFKxsPXszBhgWkGUMnty
381,Gunna,2022-05-07 12:04,193986,alotta cake,19QKaApDINxlRSKX3w1xSB
382,Huncho Jack,2022-05-07 12:07,0,How U Feel,7CWiWkccuRRdrmaW6AjVEf
383,Yeat,2022-05-07 12:07,812,Poppin,3wn8nOygkHLUQ9dlXM1rKW
384,Gunna,2022-05-07 12:07,157942,too easy (Remix) [feat. Future & Roddy Ricch],3A3S5pdCJdePtJ0oKeCrCP
385,Drake,2022-05-07 12:10,193352,Knife Talk (with 21 Savage ft. Project Pat),2BcMwX1MPV6ZHP4tUT9uq6
386,Drake,2022-05-07 12:15,257604,Way 2 Sexy (with Future & Young Thug),0k1WUmIRnG3xU6fvvDVfRG
387,Drake,2022-05-07 12:15,5557,Yebba’s Heartbreak,1PDP7mLiAMwhfmgIwzhOm2
388,Drake,2022-05-07 12:20,275840,Know Yourself,5InOp6q2vvx0fShv3bzFLZ
389,Drake,2022-05-07 12:35,30813,The Remorse,1cCXT1cErAY6tmIqHbodrt
390,A$AP Rocky,2022-05-07 12:38,5944,Peso,3tTpvK7QgjjQCKGnHt5xn3
391,A$AP Rocky,2022-05-07 12:38,170318,Babushka Boi,643PW82aBMUa1FiWi5VQY7
392,A$AP Rocky,2022-05-07 12:52,158205,Sundress,2aPTvyE09vUCRwVvj0I8WK
393,A$AP Rocky,2022-05-07 12:55,169560,Peso,3tTpvK7QgjjQCKGnHt5xn3
394,Frank Ocean,2022-05-07 12:55,27753,Ivy,2ZWlPOoWh0626oTaHrnl2a
395,A$AP Rocky,2022-05-07 12:56,3111,Peso,3tTpvK7QgjjQCKGnHt5xn3
396,A$AP Rocky,2022-05-07 12:56,2856,Long Live A$AP,60Mq4EumvcSXznNugo9Op3
397,A$AP Rocky,2022-05-07 12:56,3436,Palace,5iozkhSH9ZyOupcJvXfSL0
398,A$AP Rocky,2022-05-07 12:58,162960,Palace,5iozkhSH9ZyOupcJvXfSL0
399,A$AP Rocky,2022-05-07 13:02,129575,Demons,3Z6RaTSHc5PrpQL3DcvGW4
400,A$AP Rocky,2022-05-07 13:03,36157,Babushka Boi,643PW82aBMUa1FiWi5VQY7
401,A$AP Rocky,2022-05-07 13:07,187105,Babushka Boi,643PW82aBMUa1FiWi5VQY7
402,A$AP Rocky,2022-05-07 13:11,158205,Sundress,2aPTvyE09vUCRwVvj0I8WK
403,A$AP Rocky,2022-05-07 13:14,169560,Peso,3tTpvK7QgjjQCKGnHt5xn3
404,Frank Ocean,2022-05-07 13:14,11209,Ivy,2ZWlPOoWh0626oTaHrnl2a
405,A$AP Rocky,2022-05-07 13:17,183809,Bad Company (feat. BlocBoy JB),3ZYwSDF9knZI0RVlKR4PHC
406,A$AP Ferg,2022-05-07 13:22,275866,Shabba (feat. A$AP Rocky),7eaKWfov7b2Qa2n6HTesL3
407,A$AP Rocky,2022-05-07 13:24,125001,A$AP Forever (feat. Moby),3oHkMCVJyOcjg5FhfLc2Rq
408,Lil Baby,2022-05-07 13:27,187464,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),6PoKfDY78ih5OveWirggRX
409,J. Cole,2022-05-07 13:29,148421,a m a r i,2cnKST6T9qUo2i907lm8zX
410,J. Cole,2022-05-07 13:33,218210,p r i d e . i s . t h e . d e v i l (with Lil Baby),5W8jRrZ6tWrTrqnKRtIQBf
411,Young Thug,2022-05-07 13:36,200106,The London (feat. J. Cole & Travis Scott),7DcvwMAiqKJQD1rrdfxSDx
412,Vince Staples,2022-05-07 13:40,181999,Norf Norf,4uQ7wYsuL0DryknoDc11Hk
413,A$AP Rocky,2022-05-07 13:40,44837,Purity (feat. Frank Ocean),2MF4HtZHBoUliOi9nOAbS0
414,Childish Gambino,2022-05-07 13:46,326933,Redbone,0wXuerDYiBnERgIpbb3JBR
415,RL Grime,2022-05-07 13:49,192000,UCLA,3OaunNUlXXs5e2PXtNAzzG
416,KIDS SEE GHOSTS,2022-05-07 13:54,324674,Reborn,4RVbK6cV0VqWdpCDcx3hiT
417,Grouplove,2022-05-07 15:40,142949,Tongue Tied,0GO8y8jQk1PkHzS31d699N
418,A$AP Rocky,2022-05-07 15:43,187105,Babushka Boi,643PW82aBMUa1FiWi5VQY7
419,A$AP Rocky,2022-05-07 15:46,158205,Sundress,2aPTvyE09vUCRwVvj0I8WK
420,A$AP Rocky,2022-05-07 16:47,169560,Peso,3tTpvK7QgjjQCKGnHt5xn3
421,Frank Ocean,2022-05-07 16:52,249191,Ivy,2ZWlPOoWh0626oTaHrnl2a
422,NAV,2022-05-07 16:56,155932,Held Me Down,0jiW3PNiHJxOhWh9oPBJ7m
423,J. Cole,2022-05-07 16:56,14280,03’ Adolescence,11qa6plS660rrrkf6VJ3cX
424,Adele,2022-05-07 17:00,20935,When We Were Young,7GgWAITsYJaRM3r50rfh5w
425,Lil Uzi Vert,2022-05-07 17:00,221746,The Way Life Goes (feat. Oh Wonder),2eAZfqOm4EnOF9VvN50Tyc
426,Kanye West,2022-05-07 17:01,1625,I Thought About Killing You,0yhxBvedRdGxsPZHJNI4VA
427,Adele,2022-05-07 17:09,290900,When We Were Young,7GgWAITsYJaRM3r50rfh5w
428,Rex Orange County,2022-05-07 17:11,135706,Untitled,3PbV3ocgAp3Xn0omGFC0cG
429,Jaymes Young,2022-05-07 17:15,237720,Infinity,1SOClUWhOi8vHZYMz3GluK
430,$uicideboy$,2022-05-07 17:17,11854,"...And to Those I Love, Thanks for Sticking Around",30QR0ndUdiiMQMA9g1PGCm
431,A$AP Rocky,2022-05-07 17:20,162960,Palace,5iozkhSH9ZyOupcJvXfSL0
432,A$AP Rocky,2022-05-07 17:22,169560,Peso,3tTpvK7QgjjQCKGnHt5xn3
433,A$AP Rocky,2022-05-07 17:26,195506,Bass,3tynJ5xl3ZjRj2fPQF0kNi
434,A$AP Rocky,2022-05-07 17:28,158133,Wassup,1bjTEsJdDdbuA5JsdRRxhP
435,A$AP Rocky,2022-05-07 18:07,17961,Brand New Guy (feat. ScHoolboy Q),6haTrice1PU59Kd7esp3w1
436,colours in the dark,2022-05-07 18:41,141000,one year has passed (look at all we've been through),4MrNe6NofqZExVXkbkTysk
437,Gerardo Millán,2022-05-07 18:43,128802,Wherever I Go,1TroqCVu0k6h47Rh24z5Ev
438,No Spirit,2022-05-07 18:45,131666,Cornfields,56QkDCsdS0FaIDGYYe0A2C
439,No Spirit,2022-05-07 18:48,175774,Endless,6gVtgPx8xnresHOZtVUHNs
440,Jisatsu,2022-05-07 18:50,139663,quiet,62paxaawmlXyS2o3LWkTdt
441,Bcalm,2022-05-07 18:53,148656,9pm,6TQ90sdH4SFmhptFLEXbKv
442,No Spirit,2022-05-07 18:55,128066,Younger,6VaOFsqrQiufYuZbg7J3Hg
443,analogwave,2022-05-07 18:56,75306,Fall Magic,30QYm1TMYpHnoqT7OWJA1t
444,A$AP Rocky,2022-05-08 05:06,244160,Trilla (feat. A$AP Nast & A$AP Twelvyy),3DtOW3gzNTy5SgLWhwOdFW
445,A$AP Rocky,2022-05-08 05:10,230933,Keep It G (feat. Chace Infinite & SpaceGhostPurrp),7kOsXY7jOOoa5hla5KcRAY
446,Kodak Black,2022-05-08 05:14,200097,Like Dat,788NX6uCNEVuZW8x5BkQqM
447,Kodak Black,2022-05-08 05:18,224864,Skrt,5v7kaZNsnyByrSJOfO8gKq
448,A$AP Rocky,2022-05-08 05:22,258093,Houston Old Head,6lmMjq57ysbPyknJZjKuWI
449,A$AP Rocky,2022-05-08 05:24,123426,Acid Drip,7zBgjx7pdhCR8v4v7oWT1I
450,A$AP Rocky,2022-05-08 05:29,283240,Leaf (feat. Main Attrakionz),1StRJBkcyMbf07b5TQRwYM
451,A$AP Rocky,2022-05-08 05:31,160440,Roll One Up,2mUyRUNLHEPFflumWGuHyA
452,A$AP Rocky,2022-05-08 05:34,180066,Demons,3Z6RaTSHc5PrpQL3DcvGW4
453,A$AP Rocky,2022-05-08 05:38,200160,Sandman,0qkA0NU7cDKWkFXNGRcNaB
454,A$AP Rocky,2022-05-08 05:41,220133,LVL,787rCZF9i4L1cXGMkdyIk4
455,Mac Miller,2022-05-08 05:44,157540,Kool Aid & Frozen Pizza,2TyjVO7KBdGHBvQxAnFFsa
456,Kid Cudi,2022-05-08 05:49,281506,Brothers,44NkDzvl7KJNOGiP1wcAli
457,Huncho Jack,2022-05-08 05:51,148559,Modern Slavery,7J6bnDDitOwfelaJNixHhL
458,A$AP ANT,2022-05-08 05:53,135604,Mario Cart,609mekAwxC90JkQ4BDo9IK
459,A$AP Rocky,2022-05-08 05:56,162103,Arya (with Nigo),5JPtB3Wn3H4nXJhuFtvzak
460,A$AP Mob,2022-05-08 06:00,218946,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",0RyA3o15NOLJYtm9NlDu5c
461,Mac Miller,2022-05-08 06:03,190186,Programs,1883mCuSqnfnrWoq8i3myH
462,Kanye West,2022-05-08 06:05,135920,Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8
463,Gucci Mane,2022-05-08 06:08,185855,Rumors (feat. Lil Durk),0P2P1AxcRYhiZvoF5MyRmM
464,A$AP Rocky,2022-05-08 06:12,208373,Tony Tone,52eYVUkFTOVozbVFIaFrnV
465,MadeinTYO,2022-05-08 06:15,181107,Uber Everywhere (feat. Travis Scott),5YCs9rP6ZcMJW6me3QhtWr
466,Sir Michael Rocks,2022-05-08 06:19,221999,Memo,4WMpJlGeawBMz7jApgq6Vs
467,Mac Miller,2022-05-08 06:23,278506,100 Grandkids,4z0PnuB07fxtVZZRWsCfxb
468,Yebba,2022-05-08 06:27,199426,Far Away (feat. A$AP Rocky),14qNHvX8h6HoynFuV0RxWS
469,A$AP Rocky,2022-05-08 06:29,139706,r - Cali,2oMOqX9k4k16odibNkYyrD
470,Huncho Jack,2022-05-08 06:33,228431,Dubai Shit,6urLjX35oXXRYtcH1b3dCh
471,Lana Del Rey,2022-05-08 06:37,260672,Summer Bummer (feat. A$AP Rocky & Playboi Carti),5QqyRUZeBE04yJxsD1OC0I
472,Yung Bans,2022-05-08 06:40,179390,No Mercy,3QeqmjVKAT7NRd2anhZG4o
473,Smooky MarGielaa,2022-05-08 06:44,215689,"Flight To Memphis (feat. Chris Brown, Juicy J & A$AP Rocky)",6R9nl7ucaIt4mMNscXP0Qq
474,A$AP Rocky,2022-05-08 06:46,140133,Distorted Records,57q6BgYP4gN6hPQViCB3um
475,Mac Miller,2022-05-08 06:49,153881,Rain (feat. Vince Staples),5P4Dow1Jc2NhkknIuPi5Nd
476,Pusha T,2022-05-08 06:52,216066,Nosetalgia,7aK5rlTVxSgcqShPMI1TTH
477,Huncho Jack,2022-05-08 06:55,140792,Saint,7foypmc7KZyU716Yv63BPe
478,J. Cole,2022-05-08 06:58,216520,Neighbors,0utlOiJy2weVl9WTkcEWHy
479,A$AP Rocky,2022-05-08 07:01,169560,Peso,3tTpvK7QgjjQCKGnHt5xn3
480,Sir Michael Rocks,2022-05-08 07:05,264750,Bussin',3Nk5di6GP8rxkgs3WzG3eS
481,Mac Miller,2022-05-08 07:09,208080,Weekend (feat. Miguel),6GnhWMhgJb7uyiiPEiEkDA
482,Kanye West,2022-05-08 07:15,334253,Champions,2nBI3iWLhupR7LyAJ5GGkE
483,Huncho Jack,2022-05-08 07:17,172016,Black & Chinese,628Ueb4sRiXApObhcU9iPU
484,A$AP Rocky,2022-05-08 07:21,192066,Goldie,31G9RaSaDOI2NWcpnIp734
485,Kendrick Lamar,2022-05-08 07:26,310720,"Bitch, Don’t Kill My Vibe",4Pwjz3DfvfQWV0rO2V8jyh
486,VIC MENSA,2022-05-08 07:31,299800,U Mad,3KiEydhjn7yf58h9jBD5Sa
487,ScHoolboy Q,2022-05-08 07:34,186826,Floating (feat. 21 Savage),4NN6N5TxBO5k9uqu0W4gfQ
488,Vince Staples,2022-05-08 07:36,153687,ROSE STREET,1L8NADNWd56cZRnaxcxPPI
489,A$AP Rocky,2022-05-08 07:39,162960,Palace,5iozkhSH9ZyOupcJvXfSL0
