,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,song_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mode,key
85,85,85,85,61HQWI1Woxup7CnGwVUsdI,0.945,0.184,91.017,0.0717,0.0587,0.0,0.644,219560,-3.534,0.573,1,7
86,86,86,86,25qk9xa71F1POdI4vj7rbi,0.563,0.0856,168.146,0.411,0.0326,0.0,0.506,190509,-7.664,0.153,0,1
87,87,87,87,4uhvMW7ly7tJil31YYscAN,0.609,0.234,140.058,0.0729,0.694,0.0,0.705,199993,-5.728,0.718,1,3
88,88,88,88,2N3U8uTYhjX2KwGT0pf5x0,0.661,0.343,149.818,0.192,0.00996,0.0,0.394,260987,-8.684,0.335,1,4
89,89,89,89,00KjOnN3U40e3lXFUOue7h,0.501,0.189,136.025,0.239,0.257,0.0,0.719,226320,-8.84,0.419,0,8
90,90,90,90,6LyAwkJsHlW7RQ8S1cYAtM,0.4,0.334,150.133,0.0425,0.733,0.000133,0.638,166093,-11.212,0.495,0,11
91,91,91,91,2Grb4G6t9VIqo6moKUloom,0.35,0.108,74.963,0.277,0.00661,0.000483,0.87,168347,-6.082,0.175,1,1
92,92,92,92,11ozIUBoXAgRTVWelDn4pL,0.731,0.138,120.028,0.0311,0.0721,0.00191,0.703,244267,-6.283,0.719,0,8
93,93,93,93,3ZFTkvIE7kyPt6Nu3PEa7V,0.824,0.405,100.024,0.0707,0.284,0.0,0.778,218093,-5.892,0.758,0,10
94,94,94,94,2BWWsCwuHAZFE1scLyP6Qe,0.849,0.328,86.978,0.0454,0.0854,0.0,0.559,182827,-4.676,0.759,1,3
95,95,95,95,0V8FYVlBFuXXTIvRnMbZyS,0.588,0.104,161.074,0.0336,0.0834,0.0,0.327,236067,-6.611,0.329,1,4
96,96,96,96,0B9x2BRHqj3Qer7biM3pU3,0.612,0.0954,106.945,0.0598,0.281,0.00288,0.758,169840,-11.403,0.822,1,0
97,97,97,97,61uyGDPJ06MkxJtHgPmuyO,0.797,0.0846,94.948,0.0614,0.132,0.0,0.59,208120,-4.901,0.425,0,4
98,98,98,98,6s8nHXTJVqFjXE4yVZPDHR,0.863,0.125,106.012,0.0561,0.015,0.0,0.762,185587,-3.689,0.965,0,0
99,99,99,99,5BoIP8Eha5hwmRVURkC2Us,0.748,0.348,110.009,0.033,0.0266,0.0,0.762,199027,-4.15,0.851,0,0
100,100,100,100,2ENexcMEMsYk0rVJigVD3i,0.706,0.0586,125.911,0.0429,0.112,1.71e-05,0.789,235493,-4.233,0.638,0,11
101,101,101,101,6PoKfDY78ih5OveWirggRX,0.506,0.113,140.973,0.418,0.105,0.0,0.859,187465,-8.115,0.153,0,10
102,102,102,102,0jiW3PNiHJxOhWh9oPBJ7m,0.422,0.108,119.997,0.11,0.483,0.0,0.826,228107,-8.217,0.223,0,3
103,103,103,103,1xpXnpIpuvzpx9jz15baJF,0.395,0.122,170.065,0.12,0.411,0.00544,0.678,215067,-8.639,0.136,0,9
104,104,104,104,6KhmSJf9FvdAcq1tr8LcYD,0.72,0.0998,134.033,0.302,0.0406,0.0,0.951,174367,-4.467,0.687,1,6
105,105,105,105,40DbNmwrqns3YSYiWBRsXL,0.763,0.158,140.077,0.0762,0.0235,0.0,0.88,159641,-4.378,0.628,1,2
106,106,106,106,6NzuJWrNriXAbSmscAuSIq,0.604,0.105,126.988,0.118,0.0922,0.0,0.969,188118,-6.305,0.899,0,4
107,107,107,107,2oPQVgCTYqA4FBknwAroWf,0.529,0.284,97.971,0.0515,0.317,1.48e-05,0.843,170536,-7.476,0.289,1,7
108,108,108,108,29eSqQBrdva2tPLYMneFzP,0.654,0.115,88.015,0.326,0.00209,0.0,0.857,128072,-6.303,0.446,1,8
109,109,109,109,6YgrljJlEvTQonUIw0KXwm,0.72,0.108,100.005,0.117,0.0589,0.0,0.927,177138,-4.627,0.441,1,8
110,110,110,110,1Faq8G2y56A8fRv7HsLq25,0.731,0.224,146.93,0.0479,0.229,0.0,0.797,228387,-4.443,0.623,0,9
111,111,111,111,6nO3tr47nr2P7f3hXb8JIo,0.782,0.108,162.005,0.0477,0.381,0.0,0.642,195053,-3.395,0.396,0,5
112,112,112,112,79ADanDPMKL9FdjJmdtNj5,0.598,0.135,119.985,0.141,0.347,0.159,0.705,244652,-9.684,0.229,1,5
113,113,113,113,38844QuZDlnt44uHPrSA3S,0.516,0.0926,140.005,0.327,0.372,0.0,0.889,199012,-8.852,0.732,1,8
114,114,114,114,0SS8cxt048udmO99CHHdRp,0.398,0.186,80.017,0.0756,0.564,0.000148,0.706,269035,-12.479,0.247,0,7
115,115,115,115,7zFXmv6vqI4qOt4yGf3jYZ,0.294,0.0749,74.038,0.0321,0.422,5.2e-05,0.658,278180,-8.533,0.358,0,4
116,116,116,116,7eJja8Vmb4TAj46iq283dV,0.755,0.109,127.012,0.0446,0.00877,0.876,0.798,475559,-13.589,0.319,0,10
117,117,117,117,5NHrileSKnB4rAhuvsl46i,0.851,0.0821,170.419,0.429,0.296,0.0,0.545,195640,-6.095,0.586,0,5
118,118,118,118,5ihDGnhQgMA0F0tk9fNLlA,0.448,0.0902,125.022,0.111,0.00761,0.000408,0.861,265213,-8.256,0.0487,1,2
119,119,119,119,6OrTKLtcF7EBayOV2QqkSK,0.608,0.397,130.045,0.0442,0.0295,0.0,0.744,221538,-6.386,0.0692,1,2
120,120,120,120,1qMMYpVatbRITKCfq1gasi,0.657,0.128,124.992,0.305,0.0603,0.0,0.883,172933,-5.748,0.284,1,8
121,121,121,121,4FRW5Nza1Ym91BGV4nFWXI,0.637,0.171,94.966,0.345,0.103,0.0,0.77,383037,-5.53,0.431,1,1
122,122,122,122,11qa6plS660rrrkf6VJ3cX,0.811,0.274,70.58,0.59,0.395,0.0,0.528,264213,-6.181,0.26,1,1
123,123,123,123,48otelBlQznqDX6Uuio485,0.914,0.35,125.001,0.212,0.0359,0.0,0.699,233405,-6.769,0.511,0,3
124,124,124,124,146EkdID2XSngct4gG8NQl,0.872,0.197,157.593,0.232,0.283,0.0,0.435,212664,-6.944,0.292,1,0
125,125,125,125,3Od1ZJW0O6puhUWFzlg85d,0.757,0.118,100.036,0.0365,0.00252,0.0466,0.509,238746,-4.789,0.0388,0,4
126,126,126,126,4s7QLoImIwmPi9L6dq1nVW,0.56,0.39,130.019,0.42,0.228,3.05e-06,0.568,308756,-9.059,0.246,1,9
127,127,127,127,7FP85VKCewMCxTDibWKN8d,0.496,0.129,94.934,0.242,0.649,0.0,0.827,162947,-9.006,0.533,1,8
128,128,128,128,03YZnK3XQWKpvo9TyNZzXf,0.688,0.705,150.03,0.0265,0.212,0.00964,0.418,224787,-5.515,0.319,1,11
129,129,129,129,22WV03i2lBbwNVCE1g671p,0.867,0.33,129.983,0.162,0.155,0.00285,0.756,156780,-3.626,0.666,1,7
130,130,130,130,4wVOKKEHUJxHCFFNUWDn0B,0.449,0.113,122.947,0.347,0.629,0.0,0.735,220488,-7.507,0.0397,1,10
131,131,131,131,7KXjTSCq5nL1LoYtL7XAwS,0.621,0.0958,150.011,0.102,0.000282,5.39e-05,0.908,177000,-6.638,0.421,0,1
132,132,132,132,2gtFMLjQpCTGekMi4oXZxN,0.826,0.181,148.021,0.107,0.0706,4.76e-06,0.8,123413,-3.198,0.241,1,1
133,133,133,133,0JEefF2thwTsgWE2Wv0IsC,0.713,0.545,129.964,0.288,0.0832,1.38e-06,0.777,155077,-7.481,0.385,1,0
134,134,134,134,1j6kDJttn6wbVyMaM42Nxm,0.72,0.0546,207.982,0.127,0.0123,0.0,0.485,126960,-5.991,0.0471,1,6
135,135,135,135,60Mq4EumvcSXznNugo9Op3,0.824,0.113,130.118,0.345,0.584,1.14e-06,0.726,289587,-5.011,0.382,0,7
136,136,136,136,6tTy7jzu0pDDn6bE5NaaEJ,0.721,0.0789,149.013,0.0539,0.0437,0.0,0.882,131698,-7.209,0.845,1,2
137,137,137,137,4uQ7wYsuL0DryknoDc11Hk,0.549,0.11,100.014,0.0656,0.396,0.000154,0.925,183160,-6.572,0.0904,1,7
138,138,138,138,1FVUFtrQnIqgwEXrRb2Qrr,0.807,0.12,100.062,0.125,0.318,0.0,0.906,125120,-4.035,0.668,0,6
139,139,139,139,7fRruZ12gXGwBs0zXQ6e5V,0.777,0.136,171.72,0.207,0.0187,1.62e-06,0.535,215107,-3.292,0.664,1,4
140,140,140,140,1D9XLqQp2YYiOxrr5KLb8K,0.712,0.198,156.209,0.27,5.2e-05,0.0,0.487,212613,-7.323,0.397,1,8
141,141,141,141,2cE5PbW9PhPmnyETXqH3VE,0.423,0.137,146.061,0.0369,0.486,0.00118,0.461,188067,-9.161,0.546,1,4
142,142,142,142,4bJX21zvsGJELwVNf902qk,0.571,0.185,95.223,0.2,0.0947,3.32e-06,0.645,249680,-9.021,0.184,0,5
143,143,143,143,2pg2TiYo9Rb8KeB5JjP7jS,0.61,0.534,125.99,0.0511,0.316,0.0,0.741,276960,-7.34,0.72,0,6
144,144,144,144,7g3htkaLz4ETFn0cifwM3y,0.486,0.12,131.988,0.0346,0.244,0.00788,0.536,257573,-11.067,0.0968,0,11
145,145,145,145,4S7YHmlWwfwArgd8LfSPud,0.252,0.0992,120.064,0.0644,0.194,0.133,0.598,238307,-15.086,0.0352,1,2
146,146,146,146,7wBJfHzpfI3032CSD7CE2m,0.789,0.189,150.007,0.044,0.00947,4.05e-06,0.487,270715,-3.69,0.0564,1,8
147,147,147,147,14OxJlLdcHNpgsm4DRwDOB,0.65,0.0829,110.02,0.0313,0.0702,6.69e-05,0.729,209160,-3.539,0.347,1,5
148,148,148,148,0LtOwyZoSNZKJWHqjzADpW,0.9,0.11,149.508,0.0574,0.0277,0.635,0.303,192960,-2.352,0.491,0,2
149,149,149,149,3ZYwSDF9knZI0RVlKR4PHC,0.529,0.536,144.941,0.413,0.0679,0.0,0.901,183809,-7.94,0.343,1,8
150,150,150,150,6H0AwSQ20mo62jGlPGB8S6,0.502,0.114,73.003,0.148,0.0312,0.000887,0.822,210200,-7.38,0.525,1,7
151,151,151,151,4DTpngLjoHj5gFxEZFeD3J,0.604,0.124,155.007,0.222,0.0652,6.43e-05,0.736,264532,-7.357,0.574,0,1
152,152,152,152,3oGbHF3Kdwf3AsRCbBjUxu,0.47,0.306,84.518,0.0864,0.606,1.35e-05,0.713,187587,-8.698,0.0825,1,9
153,153,153,153,7KA4W4McWYRpgf0fWsJZWB,0.559,0.109,78.558,0.0959,0.371,7.49e-06,0.558,180387,-9.222,0.62,1,6
154,154,154,154,6N22FZs2ZhPBYi3b9XPajV,0.63,0.205,89.643,0.117,0.471,0.262,0.316,153294,-5.963,0.313,1,5
155,155,155,155,1AqemxWsT0iGg5Lvkm16Bt,0.412,0.219,135.959,0.36,0.443,7.43e-05,0.798,192973,-9.305,0.304,1,2
156,156,156,156,2ZWlPOoWh0626oTaHrnl2a,0.388,0.248,116.362,0.0384,0.782,0.000309,0.567,249191,-9.579,0.452,0,9
157,157,157,157,0rKtyWc8bvkriBthvHKY8d,0.479,0.191,88.964,0.0261,0.544,0.00598,0.515,209274,-7.458,0.284,1,3
158,158,158,158,4Pwjz3DfvfQWV0rO2V8jyh,0.698,0.442,133.954,0.0943,0.0152,0.0,0.587,310720,-8.948,0.0985,1,1
159,159,159,159,2HbKqm4o0w5wEeEFXm2sD4,0.531,0.224,71.994,0.122,0.0703,0.0,0.716,386907,-7.355,0.344,1,7
160,160,160,160,2Ch7LmS7r2Gy2kc64wv3Bz,0.525,0.134,133.249,0.0627,0.111,0.0,0.582,260253,-7.163,0.51,0,1
161,161,161,161,5Ow3QqHeeA78Q3nSnbUbkL,0.458,0.1,131.014,0.112,0.0929,0.0,0.852,194232,-8.327,0.462,1,10
162,162,162,162,4BdGO1CaObRD4La9l5Zanz,0.738,0.689,97.021,0.0292,0.117,0.000384,0.638,243147,-4.976,0.657,0,6
163,163,163,163,03m2VS3eYqKwbHvEykTYl5,0.651,0.102,157.888,0.0459,0.0275,0.0,0.58,188584,-5.537,0.562,0,6
164,164,164,164,0VF7YLIxSQKyNiFL3X6MmN,0.483,0.12,160.009,0.0298,0.00304,0.0011,0.512,217027,-7.798,0.367,1,0
165,165,165,165,2QeQNF182V61Im0QpjdVta,0.649,0.712,128.815,0.117,0.105,0.0,0.603,231827,-5.887,0.343,1,11
166,166,166,166,1SGt65i9AnXYdDQt1AtDRH,0.595,0.13,123.968,0.161,0.114,2.47e-06,0.773,461840,-6.062,0.338,0,8
167,167,167,167,5x8NgG7Ya18m9wafOvvWYk,0.697,0.784,172.584,0.325,0.0185,0.0,0.458,174863,-5.02,0.495,1,1
168,168,168,168,6JyuJFedEvPmdWQW0PkbGJ,0.899,0.831,147.268,0.132,0.0019,0.0,0.457,215510,-2.591,0.298,0,10
169,169,169,169,0Ws8D3EWUDgY962Xftb0h5,0.79,0.0349,94.965,0.241,0.152,0.0,0.722,235973,-4.867,0.434,0,4
170,170,170,170,4XQQovRSltOGWevTCgacXY,0.275,0.119,130.664,0.186,0.78,0.0,0.614,171373,-12.804,0.165,0,2
171,171,171,171,3tTpvK7QgjjQCKGnHt5xn3,0.831,0.0768,139.63,0.36,0.193,0.0,0.415,169560,-6.837,0.583,0,10
172,172,172,172,5TRPicyLGbAF2LGBFbHGvO,0.628,0.386,90.482,0.0399,0.0381,0.0,0.639,237507,-7.578,0.43,0,6
173,173,173,173,7t5MUcFIIayP1M6TNhtWE0,0.671,0.125,112.934,0.0355,0.0435,1.74e-05,0.528,208067,-3.945,0.581,1,2
174,174,174,174,1gztFMEaH1IZmoPnlcuq8o,0.505,0.215,144.876,0.0268,0.474,4.69e-05,0.542,187345,-6.972,0.332,0,1
175,175,175,175,4nlvKIIetOWGIMyhjQXgOZ,0.865,0.083,159.96,0.0909,0.255,0.000153,0.56,139663,-1.148,0.424,1,1
176,176,176,176,3X9DJqqtiG2Uh48TDhtMgn,0.505,0.194,129.205,0.0369,0.446,0.0,0.645,196569,-9.755,0.557,1,1
177,177,177,177,0odHj0qIf86vHBsXB30IkZ,0.629,0.102,157.99,0.0485,0.118,0.0,0.628,249288,-4.829,0.3,0,6
178,178,178,178,07MDkzWARZaLEdKxo6yArG,0.47,0.0851,94.995,0.0299,0.0153,0.000193,0.773,162680,-7.93,0.399,1,2
179,179,179,179,00sW2XvxZzOneJ4BnJYi4W,0.209,0.249,90.632,0.0822,0.654,1.64e-06,0.721,134795,-16.106,0.471,0,2
180,180,180,180,5oLnXmEdr6h92pFNtBgJVR,0.193,0.222,137.824,0.422,0.679,0.00027,0.644,97391,-11.849,0.467,0,9
181,181,181,181,6OTKVgVpVaVjhRLYizPJKA,0.625,0.187,133.035,0.0645,0.653,0.00348,0.796,115801,-7.218,0.641,1,0
182,182,182,182,0mr8FAnN9X70p5KRUwMIJx,0.408,0.16,90.111,0.142,0.901,0.000714,0.675,121375,-10.861,0.229,1,0
183,183,183,183,6Arc3cFHtzrT3M2l4cxJPd,0.651,0.104,91.025,0.068,0.00522,0.00212,0.722,260707,-7.444,0.26,1,7
184,184,184,184,6L4BJnZqC8s77W0yqHYes6,0.65,0.256,119.981,0.163,0.0448,0.000313,0.862,146000,-4.39,0.679,1,9
185,185,185,185,5RLDbZPiqULNl4cr17eoIV,0.438,0.125,119.99,0.0326,0.678,0.112,0.745,233963,-7.018,0.0409,0,4
186,186,186,186,40XwcZVS7Oh7VvBuOWrgkk,0.597,0.309,105.415,0.0405,0.801,0.17,0.568,273059,-9.631,0.197,1,10
187,187,187,187,6DXRUAHQTwJuCXuhXyRU53,0.342,0.16,64.335,0.0389,0.303,0.0113,0.249,234645,-10.283,0.126,1,4
188,188,188,188,6Nw8yJrwuuGalE9FPejPuZ,0.624,0.107,94.997,0.027,0.47,2.77e-06,0.577,255847,-8.921,0.334,1,3
189,189,189,189,1PlpqiiRCgwODO0Uum6f2Q,0.579,0.645,139.992,0.126,0.7,0.0036,0.743,111429,-9.243,0.477,1,3
190,190,190,190,3rTnGUeDrnZV22DvRuUuXr,0.229,0.0935,147.911,0.0308,0.221,0.0599,0.437,343253,-10.514,0.0754,1,2
191,191,191,191,0y60itmpH0aPKsFiGxmtnh,0.705,0.0943,101.003,0.0278,0.0371,1.94e-05,0.764,196520,-5.279,0.672,0,3
192,192,192,192,6VzcQuzTNTMFnJ6rBSaLH9,0.347,0.0485,120.996,0.0334,0.172,0.00013,0.306,377960,-8.5,0.0511,1,2
193,193,193,193,2Xk3MunfpZwHSJktWNhRbz,0.635,0.0982,95.041,0.0602,0.393,0.0,0.686,294166,-7.695,0.335,1,11
194,194,194,194,6c8msRfUE1EnSul5P3ZO3O,0.753,0.138,80.985,0.0302,0.452,0.000916,0.655,177778,-6.643,0.394,0,5
195,195,195,195,2lTtnKQgjbrBA1qnOFhBkP,0.565,0.0855,179.518,0.248,0.516,1.68e-06,0.273,235226,-7.283,0.298,1,2
196,196,196,196,5DYD4zlGiFlkpLaf2Bk8Vl,0.671,0.105,107.994,0.0543,0.019,0.383,0.854,234372,-7.158,0.631,1,7
197,197,197,197,3uwrczwM9A3xX63jlcRhIC,0.797,0.0836,77.492,0.0368,0.876,0.000694,0.717,128129,-5.393,0.849,1,7
198,198,198,198,66emkuEcHhtTIRtVilIgJp,0.681,0.283,133.946,0.0682,0.29,0.0,0.743,174000,-5.906,0.57,0,10
199,199,199,199,0TxPln0uhql4ucFGk1XISM,0.645,0.11,81.969,0.0744,0.708,0.00884,0.595,170387,-5.877,0.367,1,1
200,200,200,200,3BRZSGE2rDv4a6Nuemd3pA,0.496,0.177,125.025,0.051,0.0607,1.22e-06,0.562,159404,-12.455,0.241,0,9
201,201,201,201,5X2GscrIAqyPG2Ck8d7v15,0.549,0.0747,152.14,0.0408,0.447,0.595,0.448,340037,-8.66,0.189,1,4
202,202,202,202,71FBF5VJg1yOf7LjxgBAXR,0.398,0.589,123.02,0.0542,0.202,3.67e-05,0.797,207886,-13.129,0.535,1,8
203,203,203,203,7fTuR8hcax2hkxykj0Ura3,0.596,0.12,128.946,0.0524,0.624,0.0,0.739,157280,-8.698,0.665,1,2
204,204,204,204,5ujh1I7NZH5agbwf7Hp8Hc,0.485,0.604,74.132,0.404,0.123,2.69e-05,0.716,313787,-7.745,0.26,1,1
205,205,205,205,1qwno7xb5mJe71xtMS6jl2,0.62,0.167,88.984,0.0298,0.0301,0.0916,0.606,231600,-5.005,0.543,1,0
206,206,206,206,4X3wWGowie3pLRDOUC4XNA,0.538,0.0889,145.007,0.0353,0.5,0.157,0.772,168828,-10.419,0.172,1,8
207,207,207,207,0WeFvEY2QEjcKVd8ymli4i,0.289,0.187,83.299,0.0563,0.69,0.000213,0.465,284102,-12.235,0.16,1,0
208,208,208,208,1HIrapG2x5sw0CTJu7VHAH,0.126,0.137,202.637,0.272,0.251,0.0,0.719,114630,-13.966,0.883,1,10
209,209,209,209,2kwB2g4CWFdLUSugJ2CjYk,0.582,0.0417,86.026,0.393,0.0594,0.0,0.425,240000,-6.103,0.547,1,0
210,210,210,210,6jilgLoqm0HI7zbdYaGFqG,0.428,0.101,110.008,0.0377,0.517,0.00153,0.528,212072,-9.422,0.126,1,3
211,211,211,211,6RJPnOPYoM9SnxoSBjM632,0.651,0.121,117.947,0.0541,0.12,0.0,0.838,157253,-6.426,0.567,0,4
212,212,212,212,3xmsmrufmGULmdWToT78jD,0.586,0.12,160.037,0.141,0.0643,0.0,0.689,204275,-6.522,0.49,0,1
213,213,213,213,3Z7O3m8q6A1Z0sg9crrq6q,0.417,0.122,78.099,0.0737,0.665,9.95e-05,0.638,223274,-11.273,0.393,0,2
214,214,214,214,3hxIUxnT27p5WcmjGUXNwx,0.409,0.103,138.419,0.101,0.325,0.0,0.485,164571,-10.711,0.376,0,9
215,215,215,215,1UHD61MICtgXcL3lt9o87X,0.559,0.114,79.997,0.0312,0.273,0.552,0.568,180062,-9.788,0.43,1,1
216,216,216,216,5sSYvDVyP0CP9TUiqy3fuF,0.586,0.175,79.056,0.314,0.265,7.04e-05,0.537,209829,-1.864,0.624,1,6
217,217,217,217,5I2UElY0XPnPhQhBTxBcq3,0.463,0.073,139.941,0.0416,0.357,0.00306,0.701,313800,-7.212,0.352,0,6
218,218,218,218,3INaxVro3sA19QpUphRAgs,0.443,0.0905,147.091,0.0442,0.466,0.0,0.799,180000,-9.238,0.771,0,8
219,219,219,219,6DRhRvL1RY9bIfl2Bp0mF2,0.527,0.0888,140.059,0.074,0.164,0.0,0.807,206629,-9.462,0.403,1,1
220,220,220,220,6FmnMoph4yx7zjhuBcrHDv,0.49,0.108,120.028,0.0377,0.307,0.0393,0.743,194133,-10.845,0.394,1,1
221,221,221,221,6EI7M7wPGGWQvT8HCgfPpy,0.587,0.11,148.012,0.0374,0.147,1.73e-05,0.625,207669,-10.409,0.513,1,6
222,222,222,222,7Es2OBtD2DPHfz6gqSWH8Z,0.562,0.126,98.943,0.0367,0.0359,0.0,0.72,188293,-7.642,0.393,1,2
223,223,223,223,7Lx7cE37O7qL4JYBsBqQVs,0.489,0.116,133.405,0.0737,0.875,0.0,0.422,266498,-9.307,0.328,0,11
224,224,224,224,0Zg4tjgfqw9qzq7lXX2sUM,0.503,0.112,89.993,0.0381,0.00297,0.00783,0.651,265893,-10.773,0.398,1,1
225,225,225,225,4Qw1VBxYRX2ieU9CADu8Co,0.275,0.0729,133.973,0.0349,0.46,1.12e-05,0.53,271907,-13.868,0.0698,0,2
226,226,226,226,26xgfuQnTaa5UQJhdQACz6,0.737,0.153,108.015,0.0332,0.144,0.934,0.834,164703,-7.508,0.977,0,8
227,227,227,227,4URBRgfQISjxG902bk3XxV,0.345,0.126,94.069,0.129,0.535,0.000196,0.667,225332,-15.061,0.177,1,9
228,228,228,228,0yhxBvedRdGxsPZHJNI4VA,0.396,0.0486,116.016,0.411,0.867,0.0,0.752,274187,-7.932,0.417,1,2
229,229,229,229,3nS9a01VvXHQriLqJYwRqG,0.458,0.102,145.115,0.0577,0.114,0.0,0.825,197760,-7.47,0.161,1,0
230,230,230,230,2aPTvyE09vUCRwVvj0I8WK,0.707,0.143,125.005,0.0595,0.181,3.68e-06,0.721,158206,-6.364,0.743,1,6
231,231,231,231,2cYqizR4lgvp4Qu6IQ3qGN,0.628,0.114,140.958,0.05,0.0531,0.0,0.763,190557,-5.85,0.193,1,11
232,232,232,232,3yk7PJnryiJ8mAPqsrujzf,0.79,0.518,125.985,0.2,0.33,0.000125,0.717,168784,-4.213,0.371,1,11
233,233,233,233,2xyBvir9n474qfsOkxXMgx,0.596,0.166,130.104,0.282,0.478,0.0,0.75,240460,-5.569,0.27,0,0
234,234,234,234,6Oa7tw2GMO4h3JH1jejwDE,0.641,0.0799,154.963,0.282,0.104,0.000363,0.796,153365,-6.267,0.175,0,4
235,235,235,235,5MUxrNd7Gr2HksLcAlB0IO,0.73,0.113,162.956,0.328,0.065,0.0,0.777,165642,-6.324,0.738,0,5
236,236,236,236,2DTpP3caqX3QdJIEoS83mD,0.637,0.0929,87.006,0.133,0.392,0.0,0.861,198621,-7.701,0.754,0,6
237,237,237,237,0NrtwAmRAdLxua31SzHvXr,0.623,0.151,80.23,0.265,0.463,1.7e-06,0.631,227893,-6.969,0.765,1,8
238,238,238,238,3XiNC94b4Tq1xwv70sQJGN,0.603,0.113,134.972,0.0666,0.0948,0.0,0.729,243976,-6.736,0.207,0,6
239,239,239,239,2BcMwX1MPV6ZHP4tUT9uq6,0.424,0.0834,145.887,0.324,0.0635,0.0,0.849,242966,-9.579,0.153,0,5
240,240,240,240,0wXuerDYiBnERgIpbb3JBR,0.344,0.103,160.15,0.118,0.169,0.00879,0.743,326933,-11.174,0.577,1,1
241,241,241,241,51EC3I1nQXpec4gDk0mQyP,0.526,0.105,81.404,0.0904,0.113,8.33e-06,0.402,339067,-6.741,0.312,0,9
242,242,242,242,6iaSML1PIYq936g62BDtBq,0.692,0.153,79.899,0.0504,0.328,0.0,0.623,240051,-5.122,0.566,1,2
243,243,243,243,3nAq2hCr1oWsIU54tS98pL,0.586,0.339,96.091,0.0382,0.0528,7.33e-06,0.557,181573,-4.57,0.0681,1,10
244,244,244,244,4qKcDkK6siZ7Jp1Jb4m0aL,0.581,0.105,140.022,0.27,0.00104,5.86e-05,0.922,181263,-7.495,0.595,1,10
245,245,245,245,2ncLdwTd8qzkxiJjlbiOgC,0.734,0.141,101.998,0.0265,0.38,0.895,0.675,294213,-8.659,0.533,1,7
246,246,246,246,4tqcoej1zPvwePZCzuAjJd,0.722,0.113,175.627,0.357,0.0697,0.0,0.495,239267,-8.108,0.539,0,6
247,247,247,247,0AluA5RNsa4Cx6XRhf2hWZ,0.353,0.102,88.031,0.31,0.588,0.0,0.81,208293,-9.931,0.0727,0,6
248,248,248,248,7BbaIYAdi3pg4MGl6PHwPv,0.575,0.104,138.016,0.0906,0.121,0.0,0.693,160052,-7.633,0.353,1,2
249,249,249,249,02WDt2eCNOU2mt0DF5w678,0.558,0.365,144.485,0.177,0.167,0.0,0.677,200426,-7.681,0.384,1,8
250,250,250,250,08F16baYbciTva9P4BvpiI,0.492,0.111,109.975,0.0483,0.0775,6.71e-06,0.855,240000,-7.578,0.385,0,0
251,251,251,251,6qn1PtmFWmwflcvGfldKXJ,0.596,0.148,150.771,0.167,0.00485,0.00282,0.694,185318,-5.451,0.286,1,2
252,252,252,252,2aSC2xhRxOLiiZZVjhbylH,0.414,0.0724,100.002,0.0946,0.00421,2.73e-05,0.777,227880,-7.44,0.287,0,6
253,253,253,253,3i6sCTU7ENlnHpHvrHUitW,0.58,0.159,121.987,0.0311,0.0609,0.0,0.674,259672,-4.866,0.0759,1,8
254,254,254,254,4kfEy7h6bWBS5OaDpccTap,0.651,0.125,140.048,0.128,0.634,0.0,0.846,223921,-5.481,0.581,0,7
255,255,255,255,1HvTxgCj0mTzQlEo0zLvFb,0.545,0.102,143.049,0.121,0.159,0.0,0.684,135264,-6.885,0.407,1,1
256,256,256,256,0fv2KH6hac06J86hBUTcSf,0.73,0.673,139.566,0.107,0.0967,0.000131,0.621,195320,-5.414,0.464,0,5
257,257,257,257,0GAyuCo975IHGxxiLKDufB,0.625,0.196,89.812,0.277,0.506,0.0,0.583,266291,-8.011,0.516,1,1
258,258,258,258,0TlLq3lA83rQOYtrqBqSct,0.412,0.104,154.983,0.123,0.0165,0.0126,0.912,238614,-8.074,0.423,1,7
259,259,259,259,4rTwXrxC6fyn3g5y3DGTIJ,0.38,0.124,118.006,0.438,0.663,0.0,0.943,178983,-13.671,0.696,0,5
260,260,260,260,20O48JTG6O46tPAuZbliRA,0.58,0.116,139.902,0.0393,0.0372,0.0,0.66,157780,-9.921,0.115,0,10
261,261,261,261,4ELmykSaWrdjQS5iADqHxS,0.564,0.228,175.053,0.389,0.0329,0.0,0.639,166326,-7.326,0.375,1,1
262,262,262,262,7fZnVsWpmS61d0jCDKG4ag,0.645,0.262,129.969,0.11,0.214,0.000223,0.648,90358,-8.876,0.36,1,1
263,263,263,263,0Fs9cdPDhptWEDJmiCbkEW,0.74,0.229,118.008,0.0807,0.0193,0.0784,0.766,296520,-10.363,0.183,1,1
264,264,264,264,3wn8nOygkHLUQ9dlXM1rKW,0.613,0.198,74.521,0.123,0.262,6.97e-06,0.705,167187,-7.441,0.259,1,7
265,265,265,265,7tgjDlQsMR8RvkdlNCJA58,0.449,0.282,142.048,0.154,0.109,0.0,0.687,199437,-10.061,0.229,1,2
266,266,266,266,73xjJ1TIE6WP3HNKczQE4F,0.322,0.137,129.957,0.112,0.103,0.0,0.925,170233,-9.8,0.712,0,11
267,267,267,267,7F9cT6hIRhnFCYP6GKS0tf,0.493,0.129,150.026,0.0367,0.402,0.00504,0.59,252379,-8.704,0.0498,0,7
